timestamp,open,high,low,close,volume,symbol,name
2020-05-22,114.55,118.85,113.65,117.35,4572547,AI.PA,Air Liquide
2020-05-15,117.35,118.75,110.55,112.25,4404915,AI.PA,Air Liquide
2020-05-08,115.0,120.4,112.15,119.9,4577734,AI.PA,Air Liquide
2020-04-30,117.85,120.75,115.35,116.1,3631853,AI.PA,Air Liquide
2020-04-24,122.0,122.3,115.1,115.3,4920138,AI.PA,Air Liquide
2020-04-17,120.15,124.95,119.55,120.8,5668651,AI.PA,Air Liquide
2020-04-09,118.65,120.8,116.0,118.45,5133361,AI.PA,Air Liquide
2020-04-03,109.6,116.65,106.3,115.2,6687326,AI.PA,Air Liquide
2020-03-27,101.7,111.85,100.2,106.9,8930473,AI.PA,Air Liquide
2020-03-20,100.65,112.0,94.86,105.1,12804740,AI.PA,Air Liquide
2020-03-13,118.05,119.1,98.76,105.35,16997281,AI.PA,Air Liquide
2020-03-06,124.1,130.1,121.55,123.3,8506323,AI.PA,Air Liquide
2020-02-28,137.05,137.55,121.6,122.9,10992729,AI.PA,Air Liquide
2020-02-21,139.05,140.7,137.75,139.25,3804805,AI.PA,Air Liquide
2020-02-14,134.0,140.0,133.55,138.8,5048502,AI.PA,Air Liquide
2020-02-07,131.3,135.95,131.3,134.9,4526431,AI.PA,Air Liquide
2020-01-31,129.35,132.3,126.9,130.75,5701677,AI.PA,Air Liquide
2020-01-24,129.4,130.7,127.75,130.6,3926475,AI.PA,Air Liquide
2020-01-17,126.2,129.85,125.3,129.4,4508045,AI.PA,Air Liquide
2020-01-10,125.35,126.45,122.1,125.8,3794942,AI.PA,Air Liquide
2020-01-03,126.7,127.3,125.35,126.3,2099773,AI.PA,Air Liquide
2019-12-27,127.0,127.3,125.1087,126.85,1781997,AI.PA,Air Liquide
2019-12-20,124.05,127.95,124.05,126.9,5335944,AI.PA,Air Liquide
2019-12-13,122.45,125.0,120.75,123.75,4171936,AI.PA,Air Liquide
2019-12-06,122.8,123.2,118.25,122.4,4769521,AI.PA,Air Liquide
2019-11-29,122.05,123.3,121.2,123.05,4061367,AI.PA,Air Liquide
2019-11-22,121.5,122.85,119.85,121.95,3952901,AI.PA,Air Liquide
2019-11-15,119.4,121.7,118.15,121.4,3835845,AI.PA,Air Liquide
2019-11-08,118.75,120.15,118.05,119.55,4015061,AI.PA,Air Liquide
2019-11-01,116.7,120.0,115.95,118.45,4357039,AI.PA,Air Liquide
2019-10-25,117.5,117.5,115.55,116.8,3504695,AI.PA,Air Liquide
2019-10-18,119.0,119.7,117.0,117.5,4458878,AI.PA,Air Liquide
2019-10-11,116.15,119.6,114.95,119.3,4779689,AI.PA,Air Liquide
2019-10-04,117.727,119.227,113.364,115.455,4869536,AI.PA,Air Liquide
2019-09-27,118.5,119.136,116.318,117.636,3215624,AI.PA,Air Liquide
2019-09-20,114.955,119.227,114.318,118.909,5018197,AI.PA,Air Liquide
2019-09-13,113.909,117.0,111.955,115.273,4623502,AI.PA,Air Liquide
2019-09-06,115.091,115.909,112.682,113.909,3686690,AI.PA,Air Liquide
2019-08-30,111.091,115.409,110.909,115.136,3322997,AI.PA,Air Liquide
2019-08-23,112.545,114.045,110.0579,111.091,2743891,AI.PA,Air Liquide
2019-08-16,111.909,114.136,108.955,112.0,4491682,AI.PA,Air Liquide
2019-08-09,109.909,113.091,109.227,111.364,5559538,AI.PA,Air Liquide
2019-08-02,112.273,115.636,110.182,110.318,5937425,AI.PA,Air Liquide
2019-07-26,110.955,113.591,110.273,112.682,3775735,AI.PA,Air Liquide
2019-07-19,112.045,112.773,110.455,110.818,3395465,AI.PA,Air Liquide
2019-07-12,110.909,112.409,110.364,111.818,3262531,AI.PA,Air Liquide
2019-07-05,112.818,113.045,110.591,111.364,3312074,AI.PA,Air Liquide
2019-06-28,111.273,111.955,109.409,111.864,4428750,AI.PA,Air Liquide
2019-06-21,107.818,112.636,107.318,111.227,6164901,AI.PA,Air Liquide
2019-06-14,106.273,107.955,105.455,107.955,3574684,AI.PA,Air Liquide
2019-06-07,101.091,107.045,100.955,106.273,5050841,AI.PA,Air Liquide
2019-05-31,103.955,104.545,101.0,101.364,3666121,AI.PA,Air Liquide
2019-05-24,105.227,105.227,101.818,103.364,4649133,AI.PA,Air Liquide
2019-05-17,103.636,107.455,102.818,107.364,5431474,AI.PA,Air Liquide
2019-05-10,106.409,107.364,102.727,103.227,4789820,AI.PA,Air Liquide
2019-05-03,108.182,108.182,106.591,107.773,3191360,AI.PA,Air Liquide
2019-04-26,107.045,108.273,106.364,107.955,3194808,AI.PA,Air Liquide
2019-04-18,105.455,107.955,104.636,107.545,3417392,AI.PA,Air Liquide
2019-04-12,105.909,106.364,104.5,105.136,3828627,AI.PA,Air Liquide
2019-04-05,103.455,105.955,103.273,105.955,4037553,AI.PA,Air Liquide
2019-03-29,100.545,103.455,100.318,103.045,4121015,AI.PA,Air Liquide
2019-03-22,103.545,103.591,100.409,100.591,4682694,AI.PA,Air Liquide
2019-03-15,101.364,104.045,100.636,103.409,6155137,AI.PA,Air Liquide
2019-03-08,100.455,102.045,99.6364,100.773,4489239,AI.PA,Air Liquide
2019-03-01,99.5455,100.864,99.0,100.409,4004638,AI.PA,Air Liquide
2019-02-22,97.0,100.227,96.5,99.5455,4052977,AI.PA,Air Liquide
2019-02-15,95.4545,97.3182,94.9545,97.1364,5323598,AI.PA,Air Liquide
2019-02-08,96.3182,97.2727,94.6818,94.9091,3696378,AI.PA,Air Liquide
2019-02-01,95.4545,97.0455,94.5909,96.8182,4338215,AI.PA,Air Liquide
2019-01-25,95.5909,96.1364,94.5909,95.6364,3516082,AI.PA,Air Liquide
2019-01-18,93.6364,96.2273,92.7727,95.9545,4156914,AI.PA,Air Liquide
2019-01-11,97.6818,98.1364,93.7273,93.8636,4532438,AI.PA,Air Liquide
2019-01-04,97.3182,98.5909,94.6818,97.3182,2754332,AI.PA,Air Liquide
2018-12-28,97.7273,98.0,94.6818,96.5909,1853316,AI.PA,Air Liquide
2018-12-24,97.0909,97.3182,96.5455,97.0909,228914,AI.PA,Air Liquide
2018-12-21,97.2727,98.0909,95.5909,97.8182,6595465,AI.PA,Air Liquide
2018-12-14,95.0909,98.5909,94.3636,97.4545,5258440,AI.PA,Air Liquide
2018-12-07,99.5455,99.8182,94.0909,95.8636,5326298,AI.PA,Air Liquide
2018-11-30,94.5455,97.6818,94.3636,97.0455,5295287,AI.PA,Air Liquide
2018-11-23,96.2727,96.6818,92.5909,93.8636,3815127,AI.PA,Air Liquide
2018-11-16,97.6818,98.2273,94.9545,95.8636,4475629,AI.PA,Air Liquide
2018-11-09,96.3636,97.9545,95.7727,96.9545,3554410,AI.PA,Air Liquide
2018-11-02,96.8636,97.9545,94.9091,96.1364,5547212,AI.PA,Air Liquide
2018-10-26,96.9545,98.9091,95.2273,96.9545,6973967,AI.PA,Air Liquide
2018-10-19,96.2273,99.1818,94.5909,96.0909,6395425,AI.PA,Air Liquide
2018-10-12,101.364,102.5,95.2273,95.5455,6017386,AI.PA,Air Liquide
2018-10-05,102.818,104.773,101.455,101.636,4563689,AI.PA,Air Liquide
2018-09-28,100.182,103.182,99.2727,103.0,5437165,AI.PA,Air Liquide
2018-09-21,96.5909,100.409,95.8182,100.273,5735400,AI.PA,Air Liquide
2018-09-14,95.9091,97.2727,95.3182,96.8636,3269786,AI.PA,Air Liquide
2018-09-07,98.3636,99.0909,95.0455,96.1364,4401513,AI.PA,Air Liquide
2018-08-31,98.5,100.318,98.0,98.6364,3333308,AI.PA,Air Liquide
2018-08-24,96.7727,98.4545,96.7273,97.8636,2774147,AI.PA,Air Liquide
2018-08-17,96.6364,98.0909,95.1818,96.2273,3542537,AI.PA,Air Liquide
2018-08-10,97.8636,99.9091,96.3182,96.7273,4072939,AI.PA,Air Liquide
2018-08-03,98.1818,100.227,97.8182,98.3182,4362061,AI.PA,Air Liquide
2018-07-27,98.2727,101.455,97.3636,101.364,3722168,AI.PA,Air Liquide
2018-07-20,99.7273,101.136,97.6818,98.7727,3898800,AI.PA,Air Liquide
2018-07-13,99.8182,100.591,98.9091,99.5909,3893671,AI.PA,Air Liquide
2018-07-06,96.9545,99.3182,96.0909,99.3182,4813408,AI.PA,Air Liquide
2018-06-29,98.5,98.8636,95.4545,97.9091,4929260,AI.PA,Air Liquide
2018-06-22,100.5,100.636,97.3636,98.9545,4205935,AI.PA,Air Liquide
2018-06-15,99.5455,102.409,99.1364,100.591,5631123,AI.PA,Air Liquide
2018-06-08,98.4091,100.636,97.9091,99.5455,4426334,AI.PA,Air Liquide
2018-06-01,99.7727,100.0,95.6818,98.0909,6266316,AI.PA,Air Liquide
2018-05-25,102.091,103.0,100.364,101.273,4506783,AI.PA,Air Liquide
2018-05-18,98.4091,102.636,97.5455,101.818,6020790,AI.PA,Air Liquide
2018-05-11,98.5909,99.0909,98.0,98.2727,3877247,AI.PA,Air Liquide
2018-05-04,97.4545,98.8636,97.2727,98.7727,3793146,AI.PA,Air Liquide
2018-04-27,94.9091,98.021,94.3636,97.4545,5299958,AI.PA,Air Liquide
2018-04-20,92.1364,95.4545,91.7273,95.1818,4248453,AI.PA,Air Liquide
2018-04-13,92.3182,92.7727,90.3636,92.0455,4323131,AI.PA,Air Liquide
2018-04-06,90.1273,92.7273,88.4182,92.0455,4042901,AI.PA,Air Liquide
2018-03-29,90.4909,91.2727,88.9091,90.4364,5127613,AI.PA,Air Liquide
2018-03-23,92.0909,92.2273,88.4727,90.2182,5625424,AI.PA,Air Liquide
2018-03-16,94.2273,94.2727,91.6364,92.4091,5863594,AI.PA,Air Liquide
2018-03-09,90.4,94.4545,90.3455,93.9091,5230254,AI.PA,Air Liquide
