timestamp,open,high,low,close,volume,symbol,name
2020-05-22,88.26,94.93,87.92,93.6,13558576,SIE.DE,Siemens
2020-05-15,89.39,90.12,82.25,86.14,14212650,SIE.DE,Siemens
2020-05-08,82.4,90.12,80.21,88.33,15624195,SIE.DE,Siemens
2020-04-30,80.2,88.99,79.84,84.68,15081346,SIE.DE,Siemens
2020-04-24,81.44,81.65,76.78,78.44,14699897,SIE.DE,Siemens
2020-04-17,82.64,83.7,77.21,80.51,14608683,SIE.DE,Siemens
2020-04-09,79.9,86.69,79.51,81.34,17301905,SIE.DE,Siemens
2020-04-03,73.45,78.93,72.12,76.33,20825203,SIE.DE,Siemens
2020-03-27,64.0,78.5,63.0,72.95,27878139,SIE.DE,Siemens
2020-03-20,65.5,69.42,58.77,66.99,41028294,SIE.DE,Siemens
2020-03-13,80.0,84.49,67.96,69.59,47792826,SIE.DE,Siemens
2020-03-06,92.99,95.25,86.55,87.16,25362633,SIE.DE,Siemens
2020-02-28,102.5,102.76,90.91,93.2,26796358,SIE.DE,Siemens
2020-02-21,106.64,108.02,104.58,105.34,8477518,SIE.DE,Siemens
2020-02-14,108.0,110.02,106.48,106.66,10086040,SIE.DE,Siemens
2020-02-07,111.32,114.36,107.72,108.3,14281038,SIE.DE,Siemens
2020-01-31,116.4,116.68,111.42,111.64,10882965,SIE.DE,Siemens
2020-01-24,116.68,118.58,115.14,117.92,7917544,SIE.DE,Siemens
2020-01-17,116.72,117.1,114.82,117.1,8958806,SIE.DE,Siemens
2020-01-10,115.2,118.54,114.1,116.0,9556417,SIE.DE,Siemens
2020-01-03,116.4,118.9,115.5,116.36,3741207,SIE.DE,Siemens
2019-12-30,117.52,117.96,116.54,116.54,816725,SIE.DE,Siemens
2019-12-27,117.5,118.68,117.26,118.24,1096524,SIE.DE,Siemens
2019-12-23,117.6,118.16,117.48,117.52,1275755,SIE.DE,Siemens
2019-12-20,118.2,119.9,116.44,118.14,14220567,SIE.DE,Siemens
2019-12-13,117.16,119.66,113.9,117.78,10330738,SIE.DE,Siemens
2019-12-06,117.12,119.62,115.86,116.8,11255789,SIE.DE,Siemens
2019-11-29,115.38,118.28,115.02,117.12,9793141,SIE.DE,Siemens
2019-11-22,114.74,115.98,113.16,114.78,9140070,SIE.DE,Siemens
2019-11-15,111.84,115.4,111.52,115.0,9778596,SIE.DE,Siemens
2019-11-08,105.42,114.4,105.42,113.8,14661449,SIE.DE,Siemens
2019-11-01,104.0,105.86,103.16,104.94,8364386,SIE.DE,Siemens
2019-10-25,100.0,104.86,99.89,104.4,8574840,SIE.DE,Siemens
2019-10-18,98.7,101.96,97.44,99.77,11100942,SIE.DE,Siemens
2019-10-11,95.15,99.14,94.22,99.13,10270271,SIE.DE,Siemens
2019-10-04,97.25,99.03,94.03,95.3,8390699,SIE.DE,Siemens
2019-09-27,97.81,98.15,94.58,97.36,9405438,SIE.DE,Siemens
2019-09-20,96.35,98.36,96.16,98.01,11396302,SIE.DE,Siemens
2019-09-13,92.9,97.99,92.77,96.92,11287163,SIE.DE,Siemens
2019-09-06,90.52,92.65,89.39,92.55,8004466,SIE.DE,Siemens
2019-08-30,88.0,91.08,87.34,90.95,8973629,SIE.DE,Siemens
2019-08-23,86.3,89.89,85.97,88.19,11090293,SIE.DE,Siemens
2019-08-16,89.55,90.2,84.42,85.84,14247438,SIE.DE,Siemens
2019-08-09,91.28,91.49,88.54,89.0,14737656,SIE.DE,Siemens
2019-08-02,100.7,101.88,91.12,92.15,17521388,SIE.DE,Siemens
2019-07-26,99.4,103.44,99.1,100.98,9759555,SIE.DE,Siemens
2019-07-19,99.94,100.78,98.78,99.54,8998568,SIE.DE,Siemens
2019-07-12,102.42,102.9,98.3,99.68,11152261,SIE.DE,Siemens
2019-07-05,105.5,106.34,101.56,102.44,9316535,SIE.DE,Siemens
2019-06-28,106.04,106.46,102.7,104.6,10079499,SIE.DE,Siemens
2019-06-21,104.08,107.52,102.56,105.74,12994693,SIE.DE,Siemens
2019-06-14,104.88,106.48,103.72,104.02,5791892,SIE.DE,Siemens
2019-06-07,101.0,105.22,100.12,104.24,8472567,SIE.DE,Siemens
2019-05-31,106.0,106.16,100.92,101.44,8137895,SIE.DE,Siemens
2019-05-24,107.8,108.08,103.64,105.22,11294667,SIE.DE,Siemens
2019-05-17,107.5,108.84,104.5,107.42,11434446,SIE.DE,Siemens
2019-05-10,103.12,108.1,102.06,107.02,14758458,SIE.DE,Siemens
2019-05-03,105.06,107.42,104.5,105.76,6697539,SIE.DE,Siemens
2019-04-26,106.4,106.56,104.76,105.3,6285894,SIE.DE,Siemens
2019-04-18,103.86,107.04,102.96,106.5,8588122,SIE.DE,Siemens
2019-04-12,101.98,103.92,100.6,103.86,8616133,SIE.DE,Siemens
2019-04-05,96.86,102.18,96.79,102.14,10110691,SIE.DE,Siemens
2019-03-29,94.81,96.52,94.2,95.94,8199478,SIE.DE,Siemens
2019-03-22,98.21,99.95,94.92,95.28,12349732,SIE.DE,Siemens
