timestamp,open,high,low,close,volume,symbol,name
2020-05-22,27.4,29.495,27.16,28.375,27512577,BNP.PA,BNP Paribas
2020-05-15,29.4,29.4,24.935,26.54,26238148,BNP.PA,BNP Paribas
2020-05-08,27.005,28.965,26.76,28.815,25983345,BNP.PA,BNP Paribas
2020-04-30,27.8,31.095,27.22,28.675,29874273,BNP.PA,BNP Paribas
2020-04-24,25.8,27.935,24.67,26.3,28856993,BNP.PA,BNP Paribas
2020-04-17,28.885,28.885,24.815,25.47,28923070,BNP.PA,BNP Paribas
2020-04-09,25.8,28.795,25.015,28.405,36369742,BNP.PA,BNP Paribas
2020-04-03,29.39,29.495,24.505,24.735,36081528,BNP.PA,BNP Paribas
2020-03-27,25.9,31.07,25.15,29.875,45235413,BNP.PA,BNP Paribas
2020-03-20,29.56,30.445,25.1,27.44,53556024,BNP.PA,BNP Paribas
2020-03-13,34.25,37.285,30.475,31.73,71120017,BNP.PA,BNP Paribas
2020-03-06,44.65,44.895,37.885,38.515,49065741,BNP.PA,BNP Paribas
2020-02-28,51.65,52.02,42.55,43.785,51556831,BNP.PA,BNP Paribas
2020-02-21,53.79,54.22,52.72,53.22,16286220,BNP.PA,BNP Paribas
2020-02-14,51.59,53.99,51.41,53.68,18015246,BNP.PA,BNP Paribas
2020-02-07,48.11,51.83,47.91,51.83,19342309,BNP.PA,BNP Paribas
2020-01-31,49.51,49.9,47.97,48.045,18070474,BNP.PA,BNP Paribas
2020-01-24,50.69,50.78,49.565,49.91,14935889,BNP.PA,BNP Paribas
2020-01-17,52.12,52.31,50.22,50.75,15647577,BNP.PA,BNP Paribas
2020-01-10,52.04,53.39,51.64,52.16,13113298,BNP.PA,BNP Paribas
2020-01-03,52.85,54.0,52.59,52.94,7872259,BNP.PA,BNP Paribas
2019-12-27,53.27,53.36,52.6302,52.97,5245658,BNP.PA,BNP Paribas
2019-12-20,52.42,53.81,52.37,53.56,21452008,BNP.PA,BNP Paribas
2019-12-13,50.9,53.45,49.765,52.05,17605851,BNP.PA,BNP Paribas
2019-12-06,51.18,51.72,49.235,50.94,17511042,BNP.PA,BNP Paribas
2019-11-29,51.8,52.06,50.79,50.97,14414173,BNP.PA,BNP Paribas
2019-11-22,50.7,52.24,49.93,51.55,19645470,BNP.PA,BNP Paribas
2019-11-15,50.44,50.95,49.79,50.63,18191876,BNP.PA,BNP Paribas
2019-11-08,47.715,51.34,47.695,50.71,24587333,BNP.PA,BNP Paribas
2019-11-01,47.8,48.13,46.145,47.17,18129501,BNP.PA,BNP Paribas
2019-10-25,47.205,48.44,46.965,47.69,17296986,BNP.PA,BNP Paribas
2019-10-18,45.235,48.065,44.905,46.99,24327142,BNP.PA,BNP Paribas
2019-10-11,42.09,45.75,41.585,45.75,20153287,BNP.PA,BNP Paribas
2019-10-04,44.2,45.07,41.6,42.285,20356860,BNP.PA,BNP Paribas
2019-09-27,45.035,45.16,42.46,44.19,17287834,BNP.PA,BNP Paribas
2019-09-20,44.985,45.325,43.6,45.295,24526515,BNP.PA,BNP Paribas
2019-09-13,42.565,45.595,42.565,45.355,28797389,BNP.PA,BNP Paribas
2019-09-06,40.915,42.81,40.505,42.45,16889920,BNP.PA,BNP Paribas
2019-08-30,40.17,41.44,39.97,41.035,16669532,BNP.PA,BNP Paribas
2019-08-23,40.97,41.38,40.065,40.065,20238124,BNP.PA,BNP Paribas
2019-08-16,40.475,40.81,38.88,40.61,33514601,BNP.PA,BNP Paribas
2019-08-09,40.5,41.065,39.51,40.205,23367173,BNP.PA,BNP Paribas
2019-08-02,42.82,43.335,40.775,41.15,27435182,BNP.PA,BNP Paribas
2019-07-26,41.85,44.6,41.735,42.935,20329235,BNP.PA,BNP Paribas
2019-07-19,42.655,43.49,41.785,41.995,17870056,BNP.PA,BNP Paribas
2019-07-12,43.485,43.96,42.05,42.53,16944921,BNP.PA,BNP Paribas
2019-07-05,42.395,43.86,41.5,43.405,18977580,BNP.PA,BNP Paribas
2019-06-28,41.0,42.025,39.92,41.765,18278046,BNP.PA,BNP Paribas
2019-06-21,41.03,42.58,40.105,41.05,30131400,BNP.PA,BNP Paribas
2019-06-14,41.06,41.985,40.57,40.86,16187104,BNP.PA,BNP Paribas
2019-06-07,40.6,42.23,40.415,40.815,25068661,BNP.PA,BNP Paribas
2019-05-31,44.435,44.6,40.445,40.875,23966839,BNP.PA,BNP Paribas
2019-05-24,45.25,45.55,43.535,43.905,22365016,BNP.PA,BNP Paribas
2019-05-17,45.345,45.95,44.535,45.375,20530154,BNP.PA,BNP Paribas
2019-05-10,47.11,48.2,45.005,45.49,21456478,BNP.PA,BNP Paribas
2019-05-03,47.37,49.315,47.11,48.255,17919504,BNP.PA,BNP Paribas
2019-04-26,48.885,48.96,46.165,46.9,20817051,BNP.PA,BNP Paribas
2019-04-18,47.29,49.085,46.74,48.985,24782893,BNP.PA,BNP Paribas
2019-04-12,44.64,47.11,43.93,46.315,23745073,BNP.PA,BNP Paribas
2019-04-05,43.14,45.13,42.775,44.505,20010676,BNP.PA,BNP Paribas
2019-03-29,41.475,43.06,41.06,42.61,22391294,BNP.PA,BNP Paribas
2019-03-22,44.585,45.525,41.365,41.625,26973893,BNP.PA,BNP Paribas
2019-03-15,42.51,44.295,42.51,44.285,30038696,BNP.PA,BNP Paribas
2019-03-08,45.3,45.485,41.97,42.345,24920165,BNP.PA,BNP Paribas
2019-03-01,42.385,45.535,42.28,44.895,24954631,BNP.PA,BNP Paribas
2019-02-22,42.14,42.68,41.375,41.925,19907445,BNP.PA,BNP Paribas
2019-02-15,40.25,42.34,39.955,42.11,25365824,BNP.PA,BNP Paribas
2019-02-08,40.885,43.44,39.605,39.85,29112123,BNP.PA,BNP Paribas
2019-02-01,42.99,42.99,40.155,40.885,21866370,BNP.PA,BNP Paribas
2019-01-25,42.44,43.2,41.0,42.99,22208762,BNP.PA,BNP Paribas
2019-01-18,41.16,43.08,41.1,42.47,27642336,BNP.PA,BNP Paribas
2019-01-11,41.12,41.505,40.265,41.37,19800296,BNP.PA,BNP Paribas
2019-01-04,39.51,40.83,38.135,40.74,14666773,BNP.PA,BNP Paribas
2018-12-28,39.66,39.8,38.18,39.375,7727253,BNP.PA,BNP Paribas
2018-12-24,39.175,39.215,38.71,38.79,1161447,BNP.PA,BNP Paribas
2018-12-21,41.47,41.51,38.715,39.5,32461141,BNP.PA,BNP Paribas
2018-12-14,41.415,42.91,40.295,41.595,28183827,BNP.PA,BNP Paribas
