timestamp,open,high,low,close,volume,symbol,name
2020-05-22,8.61,9.086,8.55,9.038,77115486,IBE.MC,Iberdrola
2020-05-15,8.814,8.854,8.402,8.502,70968813,IBE.MC,Iberdrola
2020-05-08,8.9,9.13,8.772,8.8,110180342,IBE.MC,Iberdrola
2020-04-30,8.89,9.398,8.772,9.14,49673814,IBE.MC,Iberdrola
2020-04-24,9.0,9.07,8.656,8.726,51202645,IBE.MC,Iberdrola
2020-04-17,9.22,9.22,8.812,8.984,69307947,IBE.MC,Iberdrola
2020-04-09,9.188,9.234,8.78,9.108,57327270,IBE.MC,Iberdrola
2020-04-03,8.802,9.058,8.432,9.05,118235930,IBE.MC,Iberdrola
2020-03-27,8.434,9.2,8.25,8.826,119943724,IBE.MC,Iberdrola
2020-03-20,8.136,9.5,7.76,8.74,192255692,IBE.MC,Iberdrola
2020-03-13,9.89,10.395,8.008,8.56,239885220,IBE.MC,Iberdrola
2020-03-06,10.51,11.255,10.245,10.595,144521433,IBE.MC,Iberdrola
2020-02-28,10.935,11.285,10.14,10.32,158528374,IBE.MC,Iberdrola
2020-02-21,10.86,11.345,10.83,11.18,79789128,IBE.MC,Iberdrola
2020-02-14,10.26,10.865,10.22,10.855,131653137,IBE.MC,Iberdrola
2020-02-07,9.898,10.5,9.866,10.275,123334032,IBE.MC,Iberdrola
2020-01-31,9.8,10.01,9.792,9.87,76102839,IBE.MC,Iberdrola
2020-01-24,9.38,9.896,9.36,9.886,108768499,IBE.MC,Iberdrola
2020-01-17,8.982,9.422,8.926,9.404,102486068,IBE.MC,Iberdrola
2020-01-10,9.124,9.168,8.812,8.984,98304638,IBE.MC,Iberdrola
2020-01-03,9.3,9.338,9.116,9.178,42066775,IBE.MC,Iberdrola
2019-12-27,9.248,9.346,9.208,9.322,24508075,IBE.MC,Iberdrola
2019-12-20,9.04,9.268,9.024,9.268,129164113,IBE.MC,Iberdrola
2019-12-13,8.768,9.012,8.712,8.998,82328247,IBE.MC,Iberdrola
2019-12-06,8.918,8.922,8.566,8.772,89312873,IBE.MC,Iberdrola
2019-11-29,8.866,8.978,8.81,8.928,71467386,IBE.MC,Iberdrola
2019-11-22,8.804,8.98,8.784,8.874,58457626,IBE.MC,Iberdrola
2019-11-15,8.95,8.982,8.766,8.82,113035681,IBE.MC,Iberdrola
2019-11-08,9.18,9.18,8.85,8.968,86044703,IBE.MC,Iberdrola
2019-11-01,9.198,9.26,9.072,9.176,83833002,IBE.MC,Iberdrola
2019-10-25,9.128,9.248,9.028,9.216,68928672,IBE.MC,Iberdrola
2019-10-18,9.2,9.3,9.02,9.122,106524489,IBE.MC,Iberdrola
2019-10-11,9.344,9.464,9.164,9.214,65069568,IBE.MC,Iberdrola
2019-10-04,9.426,9.578,9.268,9.388,58980073,IBE.MC,Iberdrola
2019-09-27,9.35,9.52,9.282,9.418,68279436,IBE.MC,Iberdrola
2019-09-20,9.2,9.446,9.156,9.272,131462315,IBE.MC,Iberdrola
2019-09-13,9.388,9.444,9.06,9.21,95213977,IBE.MC,Iberdrola
2019-09-06,9.35,9.6316,9.324,9.428,48961730,IBE.MC,Iberdrola
2019-08-30,9.208,9.438,9.182,9.352,58901756,IBE.MC,Iberdrola
2019-08-23,9.3,9.404,9.242,9.26,65777923,IBE.MC,Iberdrola
2019-08-16,8.844,9.316,8.804,9.246,83693270,IBE.MC,Iberdrola
2019-08-09,8.67,8.878,8.624,8.818,76013157,IBE.MC,Iberdrola
2019-08-02,8.568,8.726,8.416,8.66,68510125,IBE.MC,Iberdrola
2019-07-26,8.51,8.746,8.462,8.592,58715200,IBE.MC,Iberdrola
2019-07-19,8.57,8.67,8.512,8.512,66600425,IBE.MC,Iberdrola
2019-07-12,8.57,8.644,8.504,8.55,93456307,IBE.MC,Iberdrola
2019-07-05,8.836,9.052,8.564,8.63,102560049,IBE.MC,Iberdrola
2019-06-28,8.968,8.974,8.686,8.766,121414532,IBE.MC,Iberdrola
2019-06-21,8.934,9.126,8.866,8.95,128490033,IBE.MC,Iberdrola
2019-06-14,8.868,8.9615,8.764,8.958,55474580,IBE.MC,Iberdrola
2019-06-07,8.282,8.908,8.262,8.87,124849733,IBE.MC,Iberdrola
2019-05-31,8.462,8.56,8.286,8.314,96900826,IBE.MC,Iberdrola
2019-05-24,8.198,8.45,8.092,8.45,79318620,IBE.MC,Iberdrola
2019-05-17,8.02,8.228,7.974,8.18,66693049,IBE.MC,Iberdrola
2019-05-10,7.856,8.154,7.85,7.992,59855084,IBE.MC,Iberdrola
2019-05-03,7.984,8.098,7.894,7.976,35389343,IBE.MC,Iberdrola
2019-04-26,7.78,8.196,7.756,8.044,71638654,IBE.MC,Iberdrola
2019-04-18,7.776,7.81,7.604,7.778,58146897,IBE.MC,Iberdrola
2019-04-12,7.944,7.982,7.754,7.754,77451754,IBE.MC,Iberdrola
2019-04-05,7.85,7.996,7.756,7.942,90066867,IBE.MC,Iberdrola
2019-03-29,7.71,7.912,7.696,7.826,96743349,IBE.MC,Iberdrola
2019-03-22,7.7,7.834,7.652,7.728,71327434,IBE.MC,Iberdrola
2019-03-15,7.578,7.74,7.534,7.672,160142744,IBE.MC,Iberdrola
2019-03-08,7.32,7.676,7.278,7.548,75994571,IBE.MC,Iberdrola
2019-03-01,7.418,7.434,7.272,7.292,82370279,IBE.MC,Iberdrola
2019-02-22,7.26,7.44,7.212,7.418,62609375,IBE.MC,Iberdrola
2019-02-15,7.206,7.326,7.168,7.25,80623642,IBE.MC,Iberdrola
2019-02-08,7.162,7.27,7.12,7.182,60724700,IBE.MC,Iberdrola
